iterations,dataset_id,mae,mse,rmse,unique_subsets,num_clusters,actual_epsilon,step
0.85,26,0.32202381,0.14001869,0.374190713,3,2,0.767125,2
0.85,27,0.112797619,0.017851563,0.13360974,3,2,0.8075,1
0.85,28,0.211805556,0.110677083,0.332681655,7,3,0.624828107,6
0.85,29,1.40625,2.130208333,1.459523324,1,1,0.85,0
0.85,30,0.133035714,0.019861731,0.140931654,1,1,0.85,0
0.85,31,0.098660714,0.016315547,0.127732326,3,2,0.767125,2
0.85,32,0.129315476,0.020448377,0.142997823,3,2,0.8075,1
0.85,33,0.19781746,0.053801394,0.231951276,1,1,0.85,0
0.85,34,0.278645833,0.111670121,0.334170796,1,1,0.85,0
0.85,35,0.256770833,0.113532189,0.33694538,1,1,0.85,0
0.85,36,0.422395833,0.290458564,0.538942078,3,2,0.767125,2
0.85,37,0.423958333,0.2314299,0.481071616,3,2,0.8075,1
0.85,38,0.230952381,0.081875974,0.286139781,3,2,0.72876875,3
0.85,39,0.184672619,0.084249043,0.290256858,3,2,0.767125,2
0.85,40,0.132142857,0.028180184,0.167869543,3,2,0.8075,1
0.85,41,0.135044643,0.025702859,0.160321113,1,1,0.85,0
0.85,42,0.241145833,0.07267246,0.2695783,3,2,0.767125,2
0.85,43,0.262797619,0.156514668,0.395619348,1,1,0.85,0
0.85,44,0.199925595,0.080745996,0.2841584,3,2,0.767125,2
0.85,45,0.153571429,0.035330924,0.18796522,3,2,0.72876875,3
0.85,46,0.181547619,0.048207554,0.219562187,1,1,0.85,0
0.85,47,0.148214286,0.030803571,0.175509463,3,2,0.8075,1
0.875,0,0.288541667,0.096841341,0.311193414,1,1,0.875,0
0.875,1,0.264880952,0.136720522,0.369757382,3,2,0.750203125,3
0.875,2,0.320089286,0.189758716,0.435613035,3,2,0.7896875,2
0.875,3,0.101190476,0.014172336,0.119047619,1,1,0.875,0
0.875,4,0.20610119,0.079002976,0.281074681,1,1,0.875,0
0.875,5,0.244419643,0.094978033,0.308185063,3,2,0.750203125,3
0.875,6,0.169940476,0.048357072,0.219902415,3,2,0.750203125,3
0.875,7,0.071800595,0.007535697,0.08680839,1,1,0.875,0
0.875,8,0.142857143,0.028061224,0.167514849,3,2,0.7896875,2
0.875,9,0.390625,0.216380563,0.465167242,1,1,0.875,0
0.875,10,0.260044643,0.095882494,0.309648985,1,1,0.875,0
0.875,11,0.3140625,0.163828125,0.404756871,3,2,0.712692969,4
0.875,12,0.20014881,0.068758415,0.262218258,1,1,0.875,0
0.875,13,0.183035714,0.045287078,0.212807609,3,2,0.7896875,2
0.875,14,0.417857143,0.199279868,0.446407738,1,1,0.875,0
0.875,15,0.172842262,0.045973374,0.214414024,1,1,0.875,0
0.875,16,0.188839286,0.067759708,0.26030695,3,2,0.875,0
0.875,17,0.108258929,0.019310693,0.13896292,1,1,0.875,0
0.875,18,0.211160714,0.055222594,0.234994881,1,1,0.875,0
0.875,19,0.203869048,0.068806955,0.262310799,1,1,0.875,0
0.875,20,1.295833333,3.878690476,1.969439127,1,1,0.875,0
0.875,21,0.19047619,0.048390023,0.219977323,3,2,0.7896875,2
0.875,22,0.438318452,0.455588241,0.67497277,3,2,0.7896875,2
0.875,23,0.170014881,0.043586575,0.208773981,1,1,0.875,0
0.875,24,0.865178571,0.979718856,0.989807484,1,1,0.875,0
0.875,25,0.220982143,0.084050808,0.289915173,1,1,0.875,0
0.875,26,0.32202381,0.14001869,0.374190713,3,2,0.750203125,3
0.875,27,0.112797619,0.017851563,0.13360974,3,2,0.7896875,2
0.875,28,0.211805556,0.110677083,0.332681655,7,3,0.611045134,7
0.875,29,1.40625,2.130208333,1.459523324,1,1,0.875,0
0.875,30,0.133035714,0.019861731,0.140931654,1,1,0.875,0
0.875,31,0.747693452,0.612598409,0.782686661,1,1,0.875,0
0.875,32,0.954761905,0.919695029,0.959007314,1,1,0.875,0
0.875,33,0.19781746,0.053801394,0.231951276,1,1,0.875,0
0.875,34,0.278645833,0.111670121,0.334170796,1,1,0.875,0
0.875,35,0.256770833,0.113532189,0.33694538,1,1,0.875,0
0.875,36,0.422395833,0.290458564,0.538942078,3,2,0.7896875,2
0.875,37,0.423958333,0.2314299,0.481071616,3,2,0.83125,1
0.875,38,0.230952381,0.081875974,0.286139781,3,2,0.750203125,3
0.875,39,0.184672619,0.084249043,0.290256858,3,2,0.7896875,2
0.875,40,0.132142857,0.028180184,0.167869543,3,2,0.7896875,2
0.875,41,0.135044643,0.025702859,0.160321113,1,1,0.875,0
0.875,42,0.241145833,0.07267246,0.2695783,3,2,0.750203125,3
0.875,43,0.262797619,0.156514668,0.395619348,1,1,0.875,0
0.875,44,0.199925595,0.080745996,0.2841584,3,2,0.750203125,3
0.875,45,0.153571429,0.035330924,0.18796522,3,2,0.750203125,3
0.875,46,0.181547619,0.048207554,0.219562187,1,1,0.875,0
0.875,47,0.148214286,0.030803571,0.175509463,3,2,0.7896875,2
0.9,0,0.288541667,0.096841341,0.311193414,1,1,0.9,0
0.9,1,0.264880952,0.136720522,0.369757382,3,2,0.733055625,4
0.9,2,0.320089286,0.189758716,0.435613035,3,2,0.81225,2
0.9,3,0.101190476,0.014172336,0.119047619,1,1,0.9,0
0.9,4,0.20610119,0.079002976,0.281074681,1,1,0.9,0
0.9,5,0.244419643,0.094978033,0.308185063,3,2,0.733055625,4
0.9,6,0.169940476,0.048357072,0.219902415,3,2,0.733055625,4
0.9,7,0.071800595,0.007535697,0.08680839,1,1,0.9,0
0.9,8,0.142857143,0.028061224,0.167514849,3,2,0.7716375,3
0.9,9,0.390625,0.216380563,0.465167242,1,1,0.9,0
0.9,10,0.260044643,0.095882494,0.309648985,1,1,0.9,0
0.9,11,0.3140625,0.163828125,0.404756871,3,2,0.696402844,5
0.9,12,0.20014881,0.068758415,0.262218258,1,1,0.9,0
0.9,13,0.183035714,0.045287078,0.212807609,3,2,0.7716375,3
0.9,14,0.417857143,0.199279868,0.446407738,1,1,0.9,0
0.9,15,0.172842262,0.045973374,0.214414024,1,1,0.9,0
0.9,16,0.188839286,0.067759708,0.26030695,3,2,0.855,1
0.9,17,0.108258929,0.019310693,0.13896292,1,1,0.9,0
0.9,18,0.211160714,0.055222594,0.234994881,1,1,0.9,0
0.9,19,0.203869048,0.068806955,0.262310799,1,1,0.9,0
0.9,20,1.295833333,3.878690476,1.969439127,1,1,0.9,0
0.9,21,0.19047619,0.048390023,0.219977323,3,2,0.7716375,3
0.9,22,0.438318452,0.455588241,0.67497277,3,2,0.81225,2
0.9,23,0.170014881,0.043586575,0.208773981,1,1,0.9,0
0.9,24,0.865178571,0.979718856,0.989807484,1,1,0.9,0
0.9,25,0.220982143,0.084050808,0.289915173,1,1,0.9,0
0.9,26,0.32202381,0.14001869,0.374190713,3,2,0.7716375,3
0.9,27,0.418154762,0.248506324,0.498504087,1,1,0.9,0
0.9,28,0.211805556,0.110677083,0.332681655,7,3,0.628503566,7
0.9,29,1.40625,2.130208333,1.459523324,1,1,0.9,0
0.9,30,0.133035714,0.019861731,0.140931654,1,1,0.9,0
0.9,31,0.747693452,0.612598409,0.782686661,1,1,0.9,0
0.9,32,0.954761905,0.919695029,0.959007314,1,1,0.9,0
0.9,33,0.19781746,0.053801394,0.231951276,1,1,0.9,0
0.9,34,0.278645833,0.111670121,0.334170796,1,1,0.9,0
0.9,35,0.256770833,0.113532189,0.33694538,1,1,0.9,0
0.9,36,0.422395833,0.290458564,0.538942078,3,2,0.7716375,3
0.9,37,0.517708333,0.325596567,0.570610696,1,1,0.9,0
0.9,38,0.320238095,0.200232692,0.447473677,1,1,0.9,0
0.9,39,0.184672619,0.084249043,0.290256858,3,2,0.7716375,3
0.9,40,0.132142857,0.028180184,0.167869543,3,2,0.81225,2
0.9,41,0.135044643,0.025702859,0.160321113,1,1,0.9,0
0.9,42,0.336011905,0.162185374,0.402722453,1,1,0.9,0
0.9,43,0.262797619,0.156514668,0.395619348,1,1,0.9,0
0.9,44,0.199925595,0.080745996,0.2841584,3,2,0.7716375,3
0.9,45,0.153571429,0.035330924,0.18796522,3,2,0.733055625,4
0.9,46,0.181547619,0.048207554,0.219562187,1,1,0.9,0
0.9,47,0.148214286,0.030803571,0.175509463,3,2,0.7716375,3
0.925,0,0.288541667,0.096841341,0.311193414,1,1,0.925,0
0.925,1,0.323065476,0.229030258,0.478571058,1,1,0.925,0
0.925,2,0.320089286,0.189758716,0.435613035,3,2,0.793071875,3
0.925,3,0.101190476,0.014172336,0.119047619,1,1,0.925,0
0.925,4,0.20610119,0.079002976,0.281074681,1,1,0.925,0
0.925,5,0.244419643,0.094978033,0.308185063,3,2,0.753418281,4
0.925,6,0.216220238,0.099846496,0.315984961,1,1,0.925,0
0.925,7,0.071800595,0.007535697,0.08680839,1,1,0.925,0
0.925,8,0.214285714,0.094387755,0.307225902,1,1,0.925,0
0.925,9,0.390625,0.216380563,0.465167242,1,1,0.925,0
0.925,10,0.260044643,0.095882494,0.309648985,1,1,0.925,0
0.925,11,0.91875,0.995273438,0.99763392,1,1,0.925,0
0.925,12,0.20014881,0.068758415,0.262218258,1,1,0.925,0
0.925,13,0.254464286,0.127174833,0.356615807,1,1,0.925,0
0.925,14,0.417857143,0.199279868,0.446407738,1,1,0.925,0
0.925,15,0.172842262,0.045973374,0.214414024,1,1,0.925,0
0.925,16,0.188839286,0.067759708,0.26030695,3,2,0.87875,1
0.925,17,0.108258929,0.019310693,0.13896292,1,1,0.925,0
0.925,18,0.211160714,0.055222594,0.234994881,1,1,0.925,0
0.925,19,0.203869048,0.068806955,0.262310799,1,1,0.925,0
0.925,20,1.295833333,3.878690476,1.969439127,1,1,0.925,0
0.925,21,0.160565476,0.032236727,0.17954589,63,6,0.428544388,15
0.925,22,0.438318452,0.455588241,0.67497277,3,2,0.793071875,3
0.925,23,0.170014881,0.043586575,0.208773981,1,1,0.925,0
0.925,24,0.865178571,0.979718856,0.989807484,1,1,0.925,0
0.925,25,0.220982143,0.084050808,0.289915173,1,1,0.925,0
0.925,26,0.420238095,0.255186632,0.505160006,1,1,0.925,0
0.925,27,0.418154762,0.248506324,0.498504087,1,1,0.925,0
0.925,28,0.211805556,0.110677083,0.332681655,7,3,0.613663899,8
0.925,29,1.40625,2.130208333,1.459523324,1,1,0.925,0
0.925,30,0.133035714,0.019861731,0.140931654,1,1,0.925,0
0.925,31,0.747693452,0.612598409,0.782686661,1,1,0.925,0
0.925,32,0.954761905,0.919695029,0.959007314,1,1,0.925,0
0.925,33,0.19781746,0.053801394,0.231951276,1,1,0.925,0
0.925,34,0.278645833,0.111670121,0.334170796,1,1,0.925,0
0.925,35,0.256770833,0.113532189,0.33694538,1,1,0.925,0
0.925,36,0.422395833,0.290458564,0.538942078,3,2,0.793071875,3
0.925,37,0.517708333,0.325596567,0.570610696,1,1,0.925,0
0.925,38,0.320238095,0.200232692,0.447473677,1,1,0.925,0
0.925,39,0.633779762,0.478633964,0.691833769,1,1,0.925,0
0.925,40,0.132142857,0.028180184,0.167869543,3,2,0.793071875,3
0.925,41,0.135044643,0.025702859,0.160321113,1,1,0.925,0
0.925,42,0.336011905,0.162185374,0.402722453,1,1,0.925,0
0.925,43,0.262797619,0.156514668,0.395619348,1,1,0.925,0
0.925,44,0.199925595,0.080745996,0.2841584,3,2,0.753418281,4
0.925,45,0.153571429,0.035330924,0.18796522,3,2,0.753418281,4
0.925,46,0.181547619,0.048207554,0.219562187,1,1,0.925,0
0.925,47,0.214285714,0.088201531,0.296987425,1,1,0.925,0
0.95,0,0.288541667,0.096841341,0.311193414,1,1,0.95,0
0.95,1,0.323065476,0.229030258,0.478571058,1,1,0.95,0
0.95,2,0.390401786,0.314898225,0.561157932,1,1,0.95,0
0.95,3,0.101190476,0.014172336,0.119047619,1,1,0.95,0
0.95,4,0.20610119,0.079002976,0.281074681,1,1,0.95,0
0.95,5,0.311383929,0.153236961,0.391454929,1,1,0.95,0
0.95,6,0.216220238,0.099846496,0.315984961,1,1,0.95,0
0.95,7,0.071800595,0.007535697,0.08680839,1,1,0.95,0
0.95,8,0.214285714,0.094387755,0.307225902,1,1,0.95,0
0.95,9,0.390625,0.216380563,0.465167242,1,1,0.95,0
0.95,10,0.260044643,0.095882494,0.309648985,1,1,0.95,0
0.95,11,0.91875,0.995273438,0.99763392,1,1,0.95,0
0.95,12,0.20014881,0.068758415,0.262218258,1,1,0.95,0
0.95,13,0.254464286,0.127174833,0.356615807,1,1,0.95,0
0.95,14,0.417857143,0.199279868,0.446407738,1,1,0.95,0
0.95,15,0.172842262,0.045973374,0.214414024,1,1,0.95,0
0.95,16,1.373660714,2.536137684,1.592525568,1,1,0.95,0
0.95,17,0.108258929,0.019310693,0.13896292,1,1,0.95,0
0.95,18,0.211160714,0.055222594,0.234994881,1,1,0.95,0
0.95,19,0.203869048,0.068806955,0.262310799,1,1,0.95,0
0.95,20,1.295833333,3.878690476,1.969439127,1,1,0.95,0
0.95,21,0.19047619,0.048390023,0.219977323,3,2,0.773780937,4
0.95,22,0.438318452,0.455588241,0.67497277,3,2,0.81450625,3
0.95,23,0.170014881,0.043586575,0.208773981,1,1,0.95,0
0.95,24,0.865178571,0.979718856,0.989807484,1,1,0.95,0
0.95,25,0.220982143,0.084050808,0.289915173,1,1,0.95,0
0.95,26,0.420238095,0.255186632,0.505160006,1,1,0.95,0
0.95,27,0.418154762,0.248506324,0.498504087,1,1,0.95,0
0.95,28,1.265625,3.314561632,1.820593758,1,1,0.95,0
0.95,29,1.40625,2.130208333,1.459523324,1,1,0.95,0
0.95,30,0.133035714,0.019861731,0.140931654,1,1,0.95,0
0.95,31,0.747693452,0.612598409,0.782686661,1,1,0.95,0
0.95,32,0.954761905,0.919695029,0.959007314,1,1,0.95,0
0.95,33,0.19781746,0.053801394,0.231951276,1,1,0.95,0
0.95,34,0.278645833,0.111670121,0.334170796,1,1,0.95,0
0.95,35,0.256770833,0.113532189,0.33694538,1,1,0.95,0
0.95,36,0.422395833,0.290458564,0.538942078,3,2,0.773780937,4
0.95,37,0.517708333,0.325596567,0.570610696,1,1,0.95,0
0.95,38,0.320238095,0.200232692,0.447473677,1,1,0.95,0
0.95,39,0.633779762,0.478633964,0.691833769,1,1,0.95,0
0.95,40,0.274404762,0.172571925,0.415417771,1,1,0.95,0
0.95,41,0.135044643,0.025702859,0.160321113,1,1,0.95,0
0.95,42,0.336011905,0.162185374,0.402722453,1,1,0.95,0
0.95,43,0.262797619,0.156514668,0.395619348,1,1,0.95,0
0.95,44,0.463616071,0.296370996,0.544399666,1,1,0.95,0
0.95,45,0.153571429,0.035330924,0.18796522,3,2,0.735091891,5
0.95,46,0.181547619,0.048207554,0.219562187,1,1,0.95,0
0.95,47,0.214285714,0.088201531,0.296987425,1,1,0.95,0
0.975,0,0.288541667,0.096841341,0.311193414,1,1,0.975,0
0.975,1,0.323065476,0.229030258,0.478571058,1,1,0.975,0
0.975,2,0.390401786,0.314898225,0.561157932,1,1,0.975,0
0.975,3,0.101190476,0.014172336,0.119047619,1,1,0.975,0
0.975,4,0.20610119,0.079002976,0.281074681,1,1,0.975,0
0.975,5,0.311383929,0.153236961,0.391454929,1,1,0.975,0
0.975,6,0.216220238,0.099846496,0.315984961,1,1,0.975,0
0.975,7,0.071800595,0.007535697,0.08680839,1,1,0.975,0
0.975,8,0.214285714,0.094387755,0.307225902,1,1,0.975,0
0.975,9,0.390625,0.216380563,0.465167242,1,1,0.975,0
0.975,10,0.260044643,0.095882494,0.309648985,1,1,0.975,0
0.975,11,0.91875,0.995273438,0.99763392,1,1,0.975,0
0.975,12,0.20014881,0.068758415,0.262218258,1,1,0.975,0
0.975,13,0.254464286,0.127174833,0.356615807,1,1,0.975,0
0.975,14,0.417857143,0.199279868,0.446407738,1,1,0.975,0
0.975,15,0.172842262,0.045973374,0.214414024,1,1,0.975,0
0.975,16,1.373660714,2.536137684,1.592525568,1,1,0.975,0
0.975,17,0.108258929,0.019310693,0.13896292,1,1,0.975,0
0.975,18,0.211160714,0.055222594,0.234994881,1,1,0.975,0
0.975,19,0.203869048,0.068806955,0.262310799,1,1,0.975,0
0.975,20,1.295833333,3.878690476,1.969439127,1,1,0.975,0
0.975,21,0.194791667,0.05595805,0.236554539,1,1,0.975,0
0.975,22,0.438318452,0.455588241,0.67497277,3,2,0.794143594,4
0.975,23,0.170014881,0.043586575,0.208773981,1,1,0.975,0
0.975,24,0.865178571,0.979718856,0.989807484,1,1,0.975,0
0.975,25,0.220982143,0.084050808,0.289915173,1,1,0.975,0
0.975,26,0.420238095,0.255186632,0.505160006,1,1,0.975,0
0.975,27,0.418154762,0.248506324,0.498504087,1,1,0.975,0
0.975,28,1.265625,3.314561632,1.820593758,1,1,0.975,0
0.975,29,1.40625,2.130208333,1.459523324,1,1,0.975,0
0.975,30,0.133035714,0.019861731,0.140931654,1,1,0.975,0
0.975,31,0.747693452,0.612598409,0.782686661,1,1,0.975,0
0.975,32,0.954761905,0.919695029,0.959007314,1,1,0.975,0
0.975,33,0.19781746,0.053801394,0.231951276,1,1,0.975,0
0.975,34,0.278645833,0.111670121,0.334170796,1,1,0.975,0
0.975,35,0.256770833,0.113532189,0.33694538,1,1,0.975,0
0.975,36,0.422395833,0.290458564,0.538942078,3,2,0.794143594,4
0.975,37,0.517708333,0.325596567,0.570610696,1,1,0.975,0
0.975,38,0.320238095,0.200232692,0.447473677,1,1,0.975,0
0.975,39,0.633779762,0.478633964,0.691833769,1,1,0.975,0
0.975,40,0.274404762,0.172571925,0.415417771,1,1,0.975,0
0.975,41,0.135044643,0.025702859,0.160321113,1,1,0.975,0
0.975,42,0.336011905,0.162185374,0.402722453,1,1,0.975,0
0.975,43,0.262797619,0.156514668,0.395619348,1,1,0.975,0
0.975,44,0.463616071,0.296370996,0.544399666,1,1,0.975,0
0.975,45,0.263095238,0.12984623,0.360341824,1,1,0.975,0
0.975,46,0.181547619,0.048207554,0.219562187,1,1,0.975,0
0.975,47,0.214285714,0.088201531,0.296987425,1,1,0.975,0
1,0,0.288541667,0.096841341,0.311193414,1,1,1,0
1,1,0.323065476,0.229030258,0.478571058,1,1,1,0
1,2,0.390401786,0.314898225,0.561157932,1,1,1,0
1,3,0.101190476,0.014172336,0.119047619,1,1,1,0
1,4,0.20610119,0.079002976,0.281074681,1,1,1,0
1,5,0.311383929,0.153236961,0.391454929,1,1,1,0
1,6,0.216220238,0.099846496,0.315984961,1,1,1,0
1,7,0.071800595,0.007535697,0.08680839,1,1,1,0
1,8,0.214285714,0.094387755,0.307225902,1,1,1,0
1,9,0.390625,0.216380563,0.465167242,1,1,1,0
1,10,0.260044643,0.095882494,0.309648985,1,1,1,0
1,11,0.91875,0.995273438,0.99763392,1,1,1,0
1,12,0.20014881,0.068758415,0.262218258,1,1,1,0
1,13,0.254464286,0.127174833,0.356615807,1,1,1,0
1,14,0.417857143,0.199279868,0.446407738,1,1,1,0
1,15,0.172842262,0.045973374,0.214414024,1,1,1,0
1,16,1.373660714,2.536137684,1.592525568,1,1,1,0
1,17,0.108258929,0.019310693,0.13896292,1,1,1,0
1,18,0.211160714,0.055222594,0.234994881,1,1,1,0
1,19,0.203869048,0.068806955,0.262310799,1,1,1,0
1,20,1.295833333,3.878690476,1.969439127,1,1,1,0
1,21,0.194791667,0.05595805,0.236554539,1,1,1,0
1,22,0.465252976,0.57064989,0.755413721,1,1,1,0
1,23,0.170014881,0.043586575,0.208773981,1,1,1,0
1,24,0.865178571,0.979718856,0.989807484,1,1,1,0
1,25,0.220982143,0.084050808,0.289915173,1,1,1,0
1,26,0.420238095,0.255186632,0.505160006,1,1,1,0
1,27,0.418154762,0.248506324,0.498504087,1,1,1,0
1,28,1.265625,3.314561632,1.820593758,1,1,1,0
1,29,1.40625,2.130208333,1.459523324,1,1,1,0
1,30,0.133035714,0.019861731,0.140931654,1,1,1,0
1,31,0.747693452,0.612598409,0.782686661,1,1,1,0
1,32,0.954761905,0.919695029,0.959007314,1,1,1,0
1,33,0.19781746,0.053801394,0.231951276,1,1,1,0
1,34,0.278645833,0.111670121,0.334170796,1,1,1,0
1,35,0.256770833,0.113532189,0.33694538,1,1,1,0
1,36,0.701488095,0.660666897,0.812814184,1,1,1,0
1,37,0.517708333,0.325596567,0.570610696,1,1,1,0
1,38,0.320238095,0.200232692,0.447473677,1,1,1,0
1,39,0.633779762,0.478633964,0.691833769,1,1,1,0
1,40,0.274404762,0.172571925,0.415417771,1,1,1,0
1,41,0.135044643,0.025702859,0.160321113,1,1,1,0
1,42,0.336011905,0.162185374,0.402722453,1,1,1,0
1,43,0.262797619,0.156514668,0.395619348,1,1,1,0
1,44,0.463616071,0.296370996,0.544399666,1,1,1,0
1,45,0.263095238,0.12984623,0.360341824,1,1,1,0
1,46,0.181547619,0.048207554,0.219562187,1,1,1,0
1,47,0.214285714,0.088201531,0.296987425,1,1,1,0
